Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
5,A,report that ent the list loc via forc op the bas door and stol the list property from within,Washington,DC,20011,38.9540835250944,-77.0287154436368,2009-1-10
5,A,report that unknown person brok and ent the list loc through sid window caus the list dam then toss the hous is not sur at thi tim if anyth has been tak,Washington,DC,20020,38.8637973968038,-76.9870153971106,2009-1-8
20,A,report being approach by from behind who demand money when stat that he didnt hav any grab rock and start hit on the head fel to the ground and the suspect took the list property from his pock,Washington,DC,20010,38.9299374066115,-77.0248738691935,2009-1-10
3,A,report that approach him and ask what wer they doing ther punch on the left ey caus the left sid of his fac to swel suspect fled in an unknown direct,Washington,DC,20010,38.9337268763156,-77.0238654204487,2009-1-10
15,A,report that unknown suspect stol the list vehic from the list loc key ar with own reg is in vehic,Washington,DC,20011,38.96263237071,-76.9997346185564,2009-1-10
15,A,report unk person stol the list property from the list loc,Washington,DC,20001,38.8998150161906,-77.0224312835272,2009-1-10
5,A,report that unknown suspect ent the list loc via an exhaust fan on the ceil and stol the list property from within,Washington,DC,20012,38.967557451563,-77.0121310779713,2009-1-10
15,A,report unk person stol the list property from the list loc,Washington,DC,20002,38.8967252225838,-76.9949620507497,2009-1-10
15,A,report unk person stol the list property from the list loc,Washington,DC,20001,38.9019926126655,-77.0259874344583,2009-1-10
5,A,report unk person ent the list loc by break the door lock ont insid stol the list property,Alexandria,VA,,0.0,0.0,2009-1-10
20,A,report he heard knock at the front door op the door and put knif to neck ramsack apart left apart with the list item,Washington,DC,20003,38.8812658962755,-76.9892074022719,2009-1-10
3,A,report wer stand at the list loc when dark col vehic turn into the block when an unk suspect op fir from the vehic the vehic was last seen fle eb in the blk of gal stne was shot multipl tim about,Washington,DC,20002,38.8979582545985,-76.9787862103781,2009-1-10
5,A,report that an unknown suspect ent the list resid through an unlock window stol was the list property ther wer no sign of forc entry,Washington,DC,20009,38.9178194893664,-77.0429514479706,2009-1-10
15,A,report that som person stol the list motorcyc from the list loc wher it had been park has the key and the reg,New York,NY,10010,38.848290945797,-76.9692583784609,2009-1-8
20,A,report he was walk nb in the blk of maryland av when he was approach from the front by three juvenil mal struck in the fac are then stat he attempt to get away when he fel and al three juvenil start punch an,Washington,DC,20002,38.8987591242276,-76.9868016015621,2009-1-10
5,A,report that an unknown suspect ent the list loc through the front door us key ont insid the list property was stol,Washington,DC,20009,38.9230962921742,-77.0297080452622,2009-1-9
15,A,report for cvs that attempt to ste the list property by cont it out of view was stop and plac und arrest,Washington,DC,20001,38.9049080820294,-77.0259863349617,2009-1-10
20,A,report whil walk in the list loc cal out to him kept walk was struck in the left sid of his head as he fel to the ground continu kick about the head and body took the list property from pocket,Washington,DC,20003,38.8802659913384,-76.9883101878356,2009-1-9
15,A,report that op pack by the front door and stol the list property fled northbound in the block of st nw,Washington,DC,20009,38.9279697027347,-77.039928061647,2009-1-10
15,A,report for cvs that was observ ste the list property from the list loc was plac und arrest,Washington,DC,20001,38.9049080820294,-77.0259863349617,2009-1-10
3,A,stat destroy the list property hit her about the body and threatened to kil and was arrest and transport to and ar room,Washington,DC,20002,38.9031837657146,-76.9943556169175,2009-1-10
15,A,report unk person ent the list vehic by smash the rear passeng sid window ont insid stol the list property,Washington,DC,20002,38.8908586933142,-76.9928393880571,2009-1-10
15,A,report for madison hotel that an unknown suspect ent the list loc and stol the list item,Washington,District of Columbia,20005,38.904691908421,-77.0345724430397,2009-1-10
15,A,suspect unknown smash the front passeng window than stol the list property,Washington,DC,20010,38.9325677502403,-77.0346007365704,2009-1-10
15,A,report unk person ent the list vehic by smash the rear right window ont insid stol the list property,Washington,DC,20003,38.8860338676817,-76.9908865862626,2009-1-10
15,A,suspect unknown smash the right rear passeng window then stol the list policy,Washington,DC,20001,38.9126051471524,-77.016766396204,2009-1-10
15,A,report unk person ent the list vehic by smash the right front door window ont insid stol the list property,Washington,DC,20003,38.8791112462765,-76.9845841151706,2009-1-10
15,A,suspect unknown smash the front passeng window then stol the list property,Washington,DC,20001,38.9155714580601,-77.0224322755705,2009-1-10
15,A,report unk person ent the list vehic by smash the front passeng window ont insid stol the list property,Washington,DC,20003,38.8834730423468,-76.9902461663215,2009-1-10
15,A,suspect unknown smash the right passeng window then stol the list property,Washington,DC,20010,38.9321739002371,-77.0272180911366,2009-1-10
15,A,suspect unknown smash the front passeng window then stol the list property,Washington,DC,20005,38.908038834233,-77.0319500247959,2009-1-10
20,A,report being approach by who snatch her cellphon from her hand suspect fled northbound on st nw,Austin,ND,58531,38.9341212750182,-77.0327320921361,2009-1-9
15,A,report unk person stol the list vehic from it park posit from the list loc,Washington,DC,20024,38.881280317917,-77.0182090458709,2009-1-9
15,A,report unk person stol the list vehic from it park posit from the list loc,Washington,DC,20005,38.9013318642499,-77.0307930990926,2009-1-9
15,A,report his vehic was ent by an unknown subject through the rear passeng sid vent window and item with stol,Washington,DC,20037,38.9001588368466,-77.0523784636599,2009-1-10
15,A,report that unknown suspect stol the list item from gym bag the suspect then fled in an unknown direct cellphon was recov three hous away from wher wer stand theref stop and frisk of was,Washington,DC,20012,38.9679601823884,-77.0198978844229,
15,A,report on he not has access facebook account and chang password discov had us id to solicit money from friend was un to clos his account at the tim of thi report,Washington,DC,20005,38.9061032479482,-77.0332686003843,
15,A,report that abov list vehic was park in the blk of st nw when she return to her hom at list vehic was gon key ar with own reg with the vehic,Washington,DC,20012,38.9682845803026,-77.0224485074337,
15,A,and stol item from insid and then went outsid the school and took itm and paint al ov the list vehic belong to and then fled the scen in an unknown direct,Washington,DC,20011,38.9421893083783,-77.0145460144397,
15,A,report for that unknown subject stol the list property in an unknown man,Washington,DC,20036,38.9104456631748,-77.045759217853,2009-1-11
15,A,report for that unknown subject stol the list auto in an unknown man key ar with and reg is in auto,Washington,DC,20008,38.9356296256417,-77.0556488071805,2009-1-11
15,A,report for that unknown subject stol the list property in an unknown man and no sign of forc entry into the off,Washington,District of Columbia,20036,38.9056548186353,-77.0441730537439,2009-1-11
15,A,report for that and ent the lobby are of list loc and stol the list property off the receiv desk,Washington,DC,20007,38.9126032222376,-77.074827237377,2009-1-11
5,A,report that return hom to the list loc to discov that som person brok and ent the list loc through rear window caus the list dam report furth that ont insid whoev they wer also destroy the,Washington,DC,20020,38.8503629506712,-76.9783823881356,2009-1-11
15,A,report for that unknown subject remov the lock from the cargo are of the list auto in an unknown man and stol the list property,Washington,DC,20007,38.9030140598332,-77.0611365943563,2009-1-11
15,A,report on the list dat between the list tim unknown person ent the list vehic through the rear vent window ont insid the list property was stol,Washington,DC,20018,38.922367158771,-76.965117719392,2009-1-10
15,A,report that unknown subject smash the passeng sid window and stol the list property in the auto,Washington,DC,20016,38.9325394405499,-77.0675089158072,2009-1-11
15,A,report between the list dat and tim unknown person ent the list vehic through the left vent window ont insid the list property was stol,Washington,DC,20018,38.922367158771,-76.965117719392,2009-1-10
3,A,report to mpd whil ent the list vehic approach him from the sid and stab him with an unknown object in his neck,Washington,DC,20019,38.8924152279957,-76.9426111888517,2009-1-11
15,A,report that she plac her purs on the back of the chair whil eat and left the loc and when she got to work she real that the list property was left on the back of chair and unknown subject stol the list property,Washington,DC,20016,38.945138951784,-77.0781266543027,2009-1-11
15,A,between the list dat and tim report that she left for work and upon her return person unknown had remov the item list in without permit,Washington,DC,20019,38.9021917977022,-76.9337580435877,2009-1-11
15,A,report that unknown subject stol the list property from the list loc,Washington,DC,20008,38.9436627664364,-77.0632431853791,2009-1-11
15,A,report that went into her pocket whil she was visit friend and took the list property without her permit,Alexandria,VA,,0.0,0.0,2009-1-11
15,A,report that was record tak the list property without her permit took the list property and fled on foot out the front door in and unknown direct,Washington,DC,20019,38.8944547440611,-76.9496787361999,2009-1-11
5,A,report that she awok to lying in her bed and as wok up left her room stat who is that and continu walk away noth was tak from the hous,Washington,DC,20007,38.9054750304612,-77.0689712728294,2009-1-11
15,A,report for that ent the list loc and cont the list property in an brown bag and fail to pay for the list property,Washington,DC,20007,38.9051857453623,-77.0619977289967,2009-1-11
15,A,report that som person took the list weapon from the list loc wher they had been lock up and stor furth report that no had permit to remov the weapon,Washington,District of Columbia,20016,38.8216373502897,-77.0174903103922,2009-1-4
15,A,report that unknown subject smash the front passeng window and stol the list property from the list auto,Washington,DC,20007,38.9068686232857,-77.0564326989878,2009-1-11
15,A,report unknown subject stol the list property from the unsec lock in an unknown man,Washington,DC,20036,38.9068225786314,-77.0376731271159,2009-1-11
15,A,report for that thru ent the list property as if to purchas the sho they snatch pair of sho off the count and fled sb on wisconsin av nw,Washington,DC,20015,38.9599123010178,-77.085288045686,2009-1-11
15,A,report that unknown suspect stol the list vehic from the list loc key ar with own reg with vehic,Washington,DC,20011,38.9388743381582,-77.0180085653752,2009-1-11
15,A,report that the list property was hang from the back of her chair whil she eat unknown subject stol the list property in an unknown man,Washington,DC,20552,38.8983148722325,-77.0405869274914,2009-1-11
15,A,report on the list dat between the list tim unknown person stol the list vehic from the list loc key ar with reg is unknown,Washington,DC,20002,38.9120481666361,-76.9863911916154,2009-1-11
5,A,and report that unknown subject ent the list loc through the at and stol the list property,Washington,DC,20009,38.9140644608691,-77.0401502376738,2009-1-11
15,A,report on the list dat between the list tim unknown person ent the list vehic through the passeng window ont insid the list vehic the list property was stol,Livermore,CA,10003,38.9262823240724,-77.0121423925949,2009-1-11
15,A,report that unknown suspect stol the list vehic from the list loc key ar with own reg with vehic,New York,NY,10012,38.9530082964076,-77.0011757788285,2009-1-11
15,A,report that unknown subject smash the front passeng window and stol the list property from the list auto,Arlington,VA,22202,38.9062341631247,-77.0532958936569,2009-1-11
20,A,report that whil at the list loc approach her and off to assist her with park the list vehic acceiv allow and to ent the list vehic ont insid and drov away travel sou on st nw,Washington,DC,20011,38.9547223533491,-77.0239606363352,2009-1-11
5,A,report that unknown subject pri op the rear bas door and stol the list property,Washington,DC,20016,38.9510351490679,-77.0934751550696,2009-1-11
15,A,report that som person took the list auto without his permit from the loc wher it had been park has the key and the reg is in the auto,Washington,DC,20020,38.8593192180019,-76.9846200743589,2009-1-11
15,A,report that unknown suspect stol the list property from the rear of the list vehic,Washington,DC,20011,38.9413420869357,-77.025378173603,2009-1-11
15,A,report that unknown subject smash the rear passeng window and stol the list property from the list auto,Bremer,IA,50677,38.9080625699848,-77.0449218046947,2009-1-11
15,A,stat that when he return to his park vehic aft attend school person or person unknown to ent his vehic by punch the right door lock and tak the list property,Washington,MD,20743,38.8879427140802,-76.9156981154183,2009-1-11
15,A,report that unknown subject smash the front passeng window and stol the list property from the list auto,Alexandria,VA,,0.0,0.0,2009-1-11
20,A,report that whil walk near the list loc he was approach by and plac knif to stomach and stat in span dont say anyth or dont try to do anyth or wil kil you,Austin,ND,58531,38.9376091091305,-77.0327294258266,2009-1-11
15,A,report that unknown subject stol the list tag from the list auto,New York,NY,10003,38.905656216234,-77.0434488824928,2009-1-11
15,A,report on the list dat tim and loc that unknown person took the list property without permit the own had the key and reg was insid of the vehic,New York,NY,58451,38.9018512135628,-77.0035694516986,2009-1-9
3,A,report that dur phys alterc with reach for box cut that was in his pocket and stat im going to cut you bet yet im going to go hom and get my gun stat that did leav the scen then return with black gun,Washington,DC,20011,38.9655434104442,-77.0276541648247,2009-1-11
15,A,report that thru took his jacket from the playground and fled in an unknown direct,New York,NY,10011,38.9096467967759,-77.0239695475722,2009-1-11
5,A,report that subject unknown ent his apart through an unlock bedroom window subject unknown us stick to op the securtiy gat on the bedroom window subject then stol the list property,Washington,DC,20020,38.867802415068,-76.9704331547257,2009-1-11
15,A,report unk person stol the list property from the list loc,Washington,DC,20005,38.9007698856709,-77.0336435933797,2009-1-11
15,A,report unk person stol the list property from the list loc,Washington,DC,20045,38.8967270099416,-77.0319669331915,2009-1-11
15,A,suspect unknown smash the right front passeng window then stol the list property,Washington,DC,20010,38.931257794192,-77.0281249034022,2009-1-11
15,A,suspect unknown smash the front passeng window then stol the list property,Washington,DC,20010,38.9355401284916,-77.0308659033552,2009-1-11
15,A,report unk person stol the list property from the list loc,Washington,DC,20002,38.9002037942895,-76.9973045567112,2009-1-11
15,A,report that unknown suspect stol the list property from insid of the list vehic entry gain in unknown man,,NM,,38.9565839709086,-77.0136479863801,2009-1-11
15,A,on the list dat tim and loc report that the list vehic was tak by unknown person without his permit stat he had his key and reg insid the vehic,Washington,DC,20019,38.90422064493,-76.947488277414,2009-1-11
5,A,report unk person ent the list loc by forc op the front door ont insid stol the list property,Washington,DC,20002,38.8947765880122,-76.982929797537,2009-1-11
15,A,report that through stol the list property from insid of the list loc,Washington,DC,20011,38.9626980345321,-77.0107137039621,2009-1-11
15,A,suspect unknown smash the front passeng window then stol the list property,Washington,DC,20010,38.9355401284916,-77.0308659033552,2009-1-11
15,A,report that on the list dat tim and loc the list property was tak by unknown person with his permit,Washington,DC,20020,38.8553871201491,-76.9608513228741,2009-1-11
5,A,report that unknown suspect ent the list loc by forc op rear door and stol the list property from within,Washington,DC,20011,38.9560515503113,-77.0012618876312,2009-1-11
15,A,suspect unknown smash the front passeng window then stol the list property,Washington,DC,20009,38.9232006082658,-77.037746358379,2009-1-11
5,A,report unk person ent the list loc whil was insid kick op the front to the list loc caus vis dam at which tim assault fled the loc in an unk direct,Bristow,VA,20136,38.9037734303703,-77.0107067990768,2009-1-11
15,A,report that unknown suspect stol the list property whil it sat outsid of the list loc,Washington,DC,20012,38.9742009203093,-77.0198967419836,2009-1-11
15,A,report that unknown suspect stol the list vehic from the list loc whil it sat run and unattend key and reg ar in vehic,Washington,DC,20011,38.9563624222586,-76.9931364550709,2009-1-11
15,A,suspect brok into vehic,Washington,DC,20010,38.9342704052396,-77.0343103360414,2009-1-11
20,A,report whil walk in the list loc she was approach by from the rear grab gym bag and stat giv it up struggle ens ov the gym bag was knock to the ground and sustain the list injury fled the loc,Washington,DC,20003,38.8868066219401,-76.9892782418363,2009-1-11
15,A,report unk person ent the list vehic by smash the passeng sid window ont insid stol the list property,Washington,DC,20002,38.8967192328831,-76.9844787226236,2009-1-11
15,A,suspect brok into the list vehic,Washington,DC,20010,38.9342704052396,-77.0343103360414,2009-1-11
15,A,report unk person ent the list vehic by smash the right passeng window to gain entry ont insid stol the list property,Washington,DC,20003,38.8793593231987,-76.9949717043969,2009-1-11
15,A,suspect brok into the list vehic,Washington,DC,20010,38.9342704052396,-77.0343103360414,2009-1-11
15,A,report unk person ent the list vehic by smash the front passeng window ont insid stol the list property,Washington,DC,20024,38.8738985541236,-77.0144084275132,2009-1-9
15,A,suspect unknown smash the passeng sid window then stol the list property,Washington,DC,20010,38.9331683022302,-77.0317987342356,2009-1-11
15,A,report unk person ent the list vehic in an unk man ont insid stol the list property,Washington,DC,20001,38.8978250496791,-77.0198984953264,2009-1-10
15,A,report unk person ent the list vehic in an unk man ont insid stol the list property,Washington,DC,20002,38.9025134834269,-77.0000403500967,2009-1-11
3,A,report whil in front of the list loc with friend he observ door dark col vehic pul into the block who was the on occup approach them and ask for whit boy stat on of his friend mad smart remark the rest of thi nar is unav,Washington,DC,20002,38.8940397941153,-76.9789945054822,2009-1-11
15,A,report the list vehic was ent by smash the passeng sid window and the list property was stol,Washington,DC,20036,38.9079667465138,-77.0450064817704,2009-1-11
15,A,report the list vehic was ent by smash the rear passeng window was observ insid the vehic going through the cont and was apprehend,Washington,DC,20007,38.9097919113574,-77.0553840006215,2009-1-12
15,A,report unknown subject pri the door and stol the list propertty from the list auto,Washington,DC,20016,38.9356907118766,-77.0759097090041,2009-1-11
15,A,report that unknown subject stol the list auto and the list property that was in the auto,Washington,DC,20015,38.9764425276919,-77.0597029267434,2009-1-12
15,A,report on the list dat and tim unknown person stol the list property from the list vehic,Washington,DC,20018,38.9306417351666,-76.9794255865694,2009-1-12
15,A,report for that unknown subject ent the list loc and stol the list property,Washington,DC,20006,38.901336337265,-77.0405727950683,2009-1-12
5,A,report between the list tim and dat that individ unknown ent her resid in an unknown man and ont insid remov the list property without her permit,Washington,DC,20019,38.8912882725616,-76.9222968514016,2009-1-12
15,A,report on the list dat and tim unknown person stol the list property from the list vehic,Washington,DC,20017,38.9287994306291,-77.0044931258628,2009-1-12
5,A,report between the list tim and dat that individ unknown ent her resid by remov set of met bar and destroy rear bas window and ont insid remov the list property without permit,Washington,DC,20019,38.8964806180614,-76.917779570169,2009-1-12
15,A,report that unknown subject ransack the unlock auto and than us remot to op the gar door and ont insid the gar unknown subject ransack auto,Washington,DC,20015,38.9754701811115,-77.0597435854023,2009-1-12
20,A,report on the list dat and tim approach him from the rear and stat hey cuz giv me yo ipod at that mom reach insid of front left pocket and remov the list property fled the scen,Washington,DC,20002,38.9019850870662,-76.971905011789,2009-1-12
15,A,report between the list tim and dat that individ unknown remov the list property from his classroom whil he was away on busy report that he did not giv anyon permit to tak or util the equip,Washington,DC,20019,38.8964970047024,-76.9477717786059,2009-1-12
15,A,report for that was ste ov cours of month the list property,Washington,DC,20007,38.9051857453623,-77.0619977289967,2009-1-12
15,A,report between the list tim and dat that she was involv in verb argu with ov cellphon report becam angry and struck her in the mou with clos fist caus the list injury,Washington,DC,20002,38.9043684651545,-76.9776043931902,2009-1-11
15,A,report on the list dat and tim unknown person stol the list property from the list vehic,Washington,DC,20001,38.9255392280415,-77.0121412282676,2009-1-12
15,A,report for that ent the list loc and cont the list property in bag and attempt to leav the list loc without pay for the property,Washington,DC,20015,38.9599123010178,-77.085288045686,2009-1-12
5,A,report that som person brok into the list loc through the bas window caus the list dam and stol the list property item also report that addit dam was don to her din room wal which had hol knock in it,Washington,DC,20020,38.8503629506712,-76.9783823881356,2009-1-12
15,A,report that and ent the list loc and snatch the list property from the display and fled onto street nw,Washington,DC,20007,38.9051972790545,-77.0606729807953,2009-1-12
15,A,report on the list dat and tim unknown person stol the list property from the list vehic,Washington,DC,20017,38.9420174107728,-76.9812462735199,2009-1-12
15,A,observ remov sev item and cont them insid his jacket walk pass two work reg was stop and wal check was don and rev that he had fta bench war,Washington,DC,20001,38.9037342047551,-77.0175497103425,2009-1-12
15,A,report on the list dat and tim unknown person stol the list property from the list vehic,Washington,DC,20017,38.9420174107728,-76.9812462735199,2009-1-12
15,A,report that unknown subject stol the list auto and the list property that was insid the auto,Washington,DC,20037,38.9085698775498,-77.0477173223525,2009-1-12
15,A,report unknown person ent his vehic by way of smash right rear window and ste the list property,Washington,DC,20003,38.8802714401343,-76.9926441652653,2009-1-12
15,A,report on the list dat and tim unknown person stol the list property from the list vehic,Washington,DC,20017,38.9420174107728,-76.9812462735199,2009-1-12
15,A,report that unknonw subject smash the rear driv sid window and stol the list property from the list auto,Washington,DC,20008,38.9473148361211,-77.0653444354882,2009-1-12
15,A,report that unknown person ent vehic by way of smash right rear window with unknown object and stol the list property,Washington,DC,20003,38.8802714401343,-76.9926441652653,2009-1-12
15,A,report for that an employ stol the list property and has fail to return or contact man,Washington,DC,20005,38.9025243992286,-77.0355599701078,2009-1-12
15,A,report unk suspect stol her phon from her desk,Washington,DC,20011,38.9523538537534,-77.0073665178446,2009-1-12
15,A,report that unknown person ent vehic and stol the list item,Washington,DC,20559,38.8875884980856,-77.0046565797119,2009-1-12
20,A,report that whil walk hom approach him and ask for his ipod then ask for money comply in fear fled the scen in an unknown direct,Washington,DC,20003,38.8903997395401,-76.9907590914324,2009-1-12
20,A,report on the list dat and tim stat that whil walk from metro stat he heard through walk behind him then cross the street of the blk newton st ne and continu to follow the rest of thi nar is unavail,Washington,DC,20017,38.933270787751,-76.9864048017638,2009-1-12
5,A,report that unknow person ent his apart by forc and stol the list item,Washington,DC,20002,38.8961144028295,-76.9798505368089,2009-1-12
15,A,report for that and stol the list item and fled the scen in unknown direct,Washington,DC,20001,38.9006404007729,-77.0175299275101,2009-1-11
15,A,report the theft of the list vehic by individ unknown between the list tim and dat the key ar with the own and the reg is insid the vehic,Washington,DC,20019,38.8717233980323,-76.9376996775136,2009-1-12
15,A,report that unknown person ent her vehic by way of smash the front passeng windo and stol the list property,Washington,DC,20024,38.8795991379014,-77.0247347339432,2009-1-12
15,A,report for that ent the list loc and alt the list property and attempt to ste the list property but was stop by at the exit door but fled the list loc and got into the list auto,Washington,DC,20036,38.9046848446789,-77.0405219547638,2009-1-12
20,A,report for that and ent the est and rob it at gunpoint was brand handgun silv in col and point it in fac stat gim me the money comply then stat wher the saf,Washington,DC,20032,38.8323684866825,-77.0082037539348,2009-1-12
15,A,report for that thru ent the loc and ont insid attempt to ste the list item approach thru they drop the item and fled the loc in unknown direct,Washington,DC,20002,38.9002025631536,-76.9943590951205,2009-1-12
3,A,stat that he was in an argu with ov dry car dur the argu produc knif an stat am tir of you moth com down her am gon na kil yo ass first struggle beg and was thrown to the ground,Harlowton,Mt,59036,38.9172172787201,-76.9785279344841,2009-1-12
3,A,report that dur verb alterc with punch in the fac sev tim with clos fist then pul knif on dur the altercatoin knock and to the flo,Washington,DC,20012,38.9706993290676,-77.0271967440877,2009-1-12
5,A,report for that she observ and tak met tool and break into the list loc by break the door,Washington,DC,20011,38.9489979069722,-77.0282454612593,2009-1-12
5,A,stat that an unknown person forc entry from the rear door and stol the list property,Washington,DC,20011,38.9563894585005,-77.0215805442377,2009-1-12
15,A,the complain stat that an unkown person stol the list property,Washington,DC,20017,38.9462729050942,-76.991442331024,2009-1-12
15,A,report that unknown person went into his gym lock at the list loc in the block of mississipp avenu se and stol the list property,Washington,DC,20032,38.8379817486425,-76.9974807582863,2009-1-11
15,A,report that unk suspect stol the list auto whil it was left in the front of his hom idl,Washington,DC,20011,38.952396309718,-77.0250172621043,2009-1-12
3,A,report that attempt to ste his backpack whil struggling with punch in the fac continu to struggle with ov the backpack when struck ov the head with an alumin object,Washington,DC,20001,38.9064440486237,-77.0270374960699,2009-1-12
5,A,report that stop her at gunpoint whil she was exit her resid and forc her back insid her resid ont insid the resid beg to phys assault caus the list injury then press the list weapon into back,Washington,DC,20032,38.8432701139097,-76.9967933894081,2009-1-12
15,A,report whil stand at the metro bus stop approach and ask about the next bus ar turn the check the tim whil plac her purs down continu the convers whil snatch the purs and ran,Washington,DC,20009,38.9263991578254,-77.0364887066944,2009-1-12
15,A,stat that unk suspect shat the front passeng sid window of the list auto and stol the list property,Washington,DC,20011,38.9592844754417,-77.0373755630577,2009-1-12
15,A,report that unk suspect stol the list vehic by an unknown mean,Washington,District of Columbia,20011,38.9467018194826,-77.0080533921038,2009-1-12
15,A,suspect unknown stol the list vehic from the list loc key in own possess reg is in the vehic,Washington,DC,20009,38.9114959773165,-77.0296210617804,2009-1-12
15,A,report that an unknown suspect stol the list bik sec to pip fixt,Washington,DC,20001,38.9056441155254,-77.0175527022471,2009-1-12
20,A,and report that whil walk in the list loc that they wer approach from behind by through and grab hold of both and then put them in chokehold instruct both and to empty their pocket and comply,Washington,DC,20032,38.8217423829813,-77.0007139647067,2009-1-12
15,A,suspect unknown smash the right front passeng window then stol the list property,Washington,DC,20010,38.9308018284828,-77.0373826182042,2009-1-12
15,A,report for that three suspect walk in and fil sev shop bag was confront and fled in an unknown direct,Washington,DC,20001,38.9169672455024,-77.0264565788352,2009-1-12
5,A,rpts unk person ent the list loc thru the bas whil he was sleep then stol the list property,Washington,DC,20002,38.8981206082039,-76.98456847935,2009-1-12
5,A,report that som person brok into the list loc via the mail slot on the door and stol the list property,Washington,DC,20020,38.8594499089108,-76.9968188742575,2009-1-12
20,A,report hav been rob at gunpoint and beat by and then hav the list property tak off of him and fled the scen on foot northbound on minnesot avenu se,Washington,DC,20020,38.8665727348049,-76.9841699864896,2009-1-12
3,A,on the list dat and tim at the abov loc becam involv in phys alterc with attempt to break up the alterc at which tim and becam involv in phys alterc then produc greysilv in col gun,Washington,DC,20024,38.879286798163,-77.0140711172228,
15,A,on the list dat and tim report that an unknown subject brok the driv sid window of his vehic and stol the list item whil his vehic was park in front of his resid,Washington,DC,20003,38.8820761235152,-76.9836893996806,
15,A,at the list dat and tim report the list vehic rear passeng window was smash by unknown suspect ont entry was mad black bag contain the list property was tak the unknown suspect fled in an unknown direct,Washington,DC,20001,38.9025162719395,-77.0209843569942,
22,A,to protect the victim priv the nar is not avail,Washington,DC,20011,38.9557923566144,-77.0240082265055,
15,A,stat that the list property was stol by person unknown from the list vehic in the vic of the list locaiton the unknown gain entry into the vehic by smash out the front passeng sid window,Washington,DC,20002,38.8908586933142,-76.9928393880571,
22,A,to protect the victim priv the nar is not avail,Washington,DC,20018,38.9272632827755,-76.9799228235905,
15,A,report that took the key to her rent car whil she was asleep without her cons,Washington,DC,20011,38.9520394926372,-77.0208847234092,
3,A,report he was assault by group of mal and fem as result of the assault was transport to hospit and tre for head injury,Washington,DC,20037,38.9096372262104,-77.0477158745948,2009-1-7
15,A,report for that unknown subject stol the list property from the rear of the list truck,Bremer,IA,50677,38.9126051935157,-77.0448731358583,2009-1-10
15,A,drov and to the list loc and and exit the taxicab fail to pay the far and went into the list loc and didnt return to pay,Washington,DC,20008,38.9431545600035,-77.0617124495375,2009-1-13
15,A,report that verb alterc took plac with in which grab purs and took the list property from it,Washington,DC,20002,38.8994605755839,-76.9742081688561,2009-1-12
15,A,report that ent the list auto by smash the rear passeng window and stol the list property from the list auto left the loc between to build,Washington,DC,20015,38.9653776279916,-77.0716712624208,2009-1-13
15,A,report that stol the list property from the list loc,Washington,DC,20503,38.8995109807332,-77.0394502874435,2009-1-13
5,A,report that som person brok into the list loc in the block of wheel road se caus the list dam and stol the list property,Washington,DC,20032,38.8343070273176,-76.9907283430869,2009-1-13
15,A,report for that thru ent the list loc and stol the list property and fled eb in the block of street nw,Washington,DC,20006,38.9025254317421,-77.0425744044255,2009-1-13
5,A,report for that unknown person forc his way into lock shed and stol the list item,Washington,DC,20001,38.8983114412011,-77.019418421073,2009-1-13
15,A,report that the list property was stol from the flo of the list loc,Washington,DC,20015,38.9599123010178,-77.085288045686,2009-1-13
15,A,adv that whil work as sec guard he heard his alarm to his vehilc go off ont outsid he not insid his vehilc ther was glass on the ground and his front window was smash out,Washington,DC,20004,38.8941442527143,-77.0209061027702,2009-1-13
15,A,report for that ent the list loc and stol the list property and fled nb on wisconsin av nw but drop the list property that was recov by,Washington,DC,20016,38.9487465815176,-77.0801503595398,2009-1-13
15,A,report the theft of his vehic did not giv anyon permit to driv his vehic the key ar with,Washington,DC,20019,38.9011539879457,-76.9511510120763,2009-1-13
15,A,report that she plac the list property und her chair whil in the grand bal room of the list loc and unknown subject stol the list property,Washington,DC,20036,38.9046848446789,-77.0405219547638,2009-1-13
20,A,stat he was walk in the block when approach him from behind push hard object against low back stat giv me yo money or il kil you comply remov the list property from his pocket hand it to,Washington,DC,20019,38.894143474557,-76.9575416915864,2009-1-13
20,A,stat that whil exit the list loc he was approach by and stat that had his hand in his left coat pocket as if he was hold weapon stat that he did not observ weapon in hand,Washington,DC,20002,38.910886801506,-76.9852870599325,2009-1-13
15,A,report unknown subject brok into his vehic by ent through window ste the list property,Washington,DC,20020,38.8628728826233,-76.9723193640359,2009-1-13
15,A,report for ent the list loc and stol the list property fled in an unknown direct,Washington,DC,20015,38.9599123010178,-77.085288045686,2009-1-13
15,A,report she observ in the stor walk past al cashy with the list property without pay tri to stop from walk out the front door but reply he purchas the list item from somewh els and rush out the front door,Washington,DC,20020,38.8603129157858,-76.9658375534197,2009-1-13
20,A,report that aft exit the bus and approach him from the rear and beg verb alterc push in the back then produc dark handgun at which tim stol the list property from and fled the scen,Washington,DC,20001,38.9037467181299,-77.0194170185199,2009-1-13
15,A,report that thru ent the list loc and stol the list property and thru fled eb on to wisconsin av nw,Washington,DC,20007,38.9051435321707,-77.0642650916126,2009-1-13
15,A,report cam into the hair salon got her hair don by when hair was fin she told that she was going to the atm went outsid got into dark col car nev return to pay for serv rend,Washington,DC,20020,38.8658735777952,-76.9801687466814,2009-1-12
